StudentID,Age,Gender,AttendancePercentage,StudyHoursPerWeek,AssignmentCompletionRate,PreviousExamScore,ParticipationScore,ExtracurricularActivities,InternetAccessAtHome,ParentEducationLevel,FinalExamScore
771,19,Male,95,14,99,56,4,Yes,Yes,High School,63.53953094925907
772,15,Male,94,13,57,56,1,Yes,Yes,Graduate,61.297097494291044
773,18,Female,91,19,72,43,2,No,Yes,Postgraduate,60.09505681206768
774,16,Male,99,6,64,44,1,Yes,No,Postgraduate,47.386456699345096
775,16,Male,83,29,95,99,8,Yes,Yes,High School,79.4080643913828
776,15,Female,76,17,70,62,9,Yes,No,High School,76.07541004465065
777,16,Male,66,38,76,85,10,Yes,Yes,Graduate,70.44922388736558
778,19,Male,60,38,98,91,6,Yes,Yes,Graduate,70.37287239711628
779,17,Male,94,39,99,49,2,Yes,Yes,High School,64.20209177204141
780,15,Male,91,7,41,85,6,Yes,Yes,High School,55.80994970479247
781,16,Male,95,10,72,67,9,No,No,Graduate,67.71244864577478
782,15,Female,72,23,78,72,3,Yes,Yes,High School,58.088458362634874
783,15,Male,65,7,100,82,9,No,No,High School,67.13875062267867
784,17,Female,73,22,82,65,2,Yes,No,High School,64.93985584653954
785,19,Female,96,13,82,94,5,No,No,High School,68.16585357539445
786,15,Male,74,16,71,89,2,Yes,No,Postgraduate,60.44037038196559
787,16,Female,63,9,57,87,7,No,No,Postgraduate,56.81499418634045
788,18,Male,99,7,56,68,10,Yes,No,High School,68.30013019313238
789,15,Female,75,15,73,66,9,No,No,Graduate,61.732675017210234
790,15,Female,87,34,78,57,7,Yes,Yes,Postgraduate,69.27947315920046
791,17,Male,75,8,46,79,5,Yes,No,Graduate,58.40731543651492
792,19,Male,63,9,81,99,4,No,Yes,Graduate,71.51090936900695
793,18,Male,85,5,93,49,4,No,Yes,Postgraduate,56.15702507718863
794,16,Male,87,31,92,97,10,Yes,No,Graduate,93.6891336178399
795,18,Male,91,32,74,81,8,No,No,Graduate,72.16510866680032
796,16,Female,61,33,69,44,10,No,Yes,High School,60.459904597755546
797,19,Female,90,22,51,49,10,Yes,Yes,High School,73.17369876220897
798,16,Female,62,16,74,89,10,No,No,High School,85.26470814252671
799,17,Female,67,17,50,60,10,Yes,No,Postgraduate,68.57968276978666
800,17,Female,83,6,100,63,10,No,Yes,High School,71.58204110048067
801,17,Female,74,20,83,77,1,Yes,Yes,Graduate,62.424376181647304
802,17,Female,90,28,96,42,5,No,No,Graduate,68.71318440606446
803,18,Male,68,39,43,79,2,Yes,Yes,Graduate,57.87711909520235
804,19,Male,98,26,64,70,9,Yes,Yes,Graduate,68.46076725466429
805,16,Female,61,40,87,80,7,No,No,Graduate,72.32291233537674
806,16,Female,67,15,71,76,10,No,Yes,Postgraduate,65.42077165373523
807,17,Male,66,33,59,100,8,Yes,No,Graduate,67.05793643145
808,17,Male,98,39,89,41,6,Yes,No,Postgraduate,67.79315379364503
809,15,Male,75,19,70,41,9,No,No,Graduate,61.87665735322212
810,19,Male,94,35,43,78,6,No,Yes,Postgraduate,72.60691572830324
811,18,Female,89,20,93,88,7,No,No,Postgraduate,76.08035844994541
812,16,Male,69,14,77,81,7,No,Yes,Graduate,65.80695099123372
813,15,Female,97,36,92,83,9,No,No,Graduate,88.11964639792437
814,15,Female,77,6,86,73,8,No,No,Graduate,68.25435935237682
815,16,Female,64,28,40,81,1,Yes,Yes,Graduate,53.25775787944631
816,18,Male,88,27,42,59,4,No,Yes,High School,56.939842360969706
817,15,Male,98,6,76,72,7,No,Yes,High School,70.41365844119845
818,15,Female,93,35,61,43,8,No,No,Postgraduate,59.80487770366051
819,19,Female,82,30,56,84,7,No,Yes,Postgraduate,69.81163343082429
820,18,Female,64,33,53,83,3,Yes,No,High School,65.58931191042649
821,15,Male,89,7,80,50,4,Yes,Yes,Postgraduate,58.99495715707165
822,18,Female,65,18,74,100,7,Yes,No,Graduate,65.98124529081142
823,16,Male,63,29,97,81,8,Yes,No,Postgraduate,80.58265018726351
824,17,Female,88,5,52,86,7,No,No,Postgraduate,69.0068583889438
825,15,Female,82,7,74,44,6,Yes,No,Postgraduate,60.53813881133678
826,19,Female,65,30,82,64,9,No,Yes,High School,71.85261144486218
827,16,Male,91,22,41,88,9,No,Yes,High School,65.21814801927506
828,18,Male,77,13,95,99,7,Yes,No,Postgraduate,79.33902485975412
829,16,Female,74,27,86,76,8,Yes,No,Graduate,79.0231522908827
830,15,Male,99,25,52,73,6,No,Yes,Postgraduate,64.99899137327482
831,18,Female,91,5,90,48,1,Yes,Yes,High School,45.6069313480662
832,17,Male,68,25,93,45,1,Yes,Yes,Graduate,55.17785777319069
833,16,Male,96,31,55,57,6,No,Yes,Postgraduate,64.613738237647
834,15,Male,69,10,57,53,2,No,Yes,High School,39.16192243320223
835,19,Female,79,40,46,58,8,No,Yes,Graduate,66.47689277906761
836,18,Male,65,32,84,53,1,No,No,Postgraduate,56.85146179532972
837,16,Male,62,21,75,79,2,No,Yes,High School,50.11930433354179
838,16,Female,70,7,80,56,8,Yes,Yes,Graduate,70.34653611189327
839,17,Female,76,16,69,99,6,No,No,Postgraduate,73.5056059539024
840,17,Female,91,16,81,74,10,No,Yes,Graduate,66.19869901656415
841,19,Female,63,6,80,68,2,No,Yes,Graduate,57.04432032792553
842,19,Male,63,26,46,81,2,Yes,Yes,Graduate,57.34913035208843
843,15,Male,76,27,54,56,7,No,No,High School,66.77504032142932
844,15,Male,100,34,99,98,5,No,Yes,Postgraduate,80.48062064070882
845,19,Male,78,9,79,82,5,Yes,No,Graduate,69.26651526670148
846,19,Male,64,13,58,47,8,No,Yes,Graduate,52.76674047318344
847,18,Female,91,25,82,40,7,No,No,Graduate,61.86757614930612
848,17,Male,81,15,76,84,9,No,Yes,High School,68.62496749913305
849,15,Male,65,9,41,92,4,Yes,Yes,Graduate,45.734283970131614
850,17,Male,94,39,81,75,10,Yes,Yes,High School,83.95212001265214
851,17,Female,81,31,87,46,4,No,No,High School,59.98475458742421
852,19,Female,60,6,94,85,2,No,Yes,Graduate,45.59941092614717
853,18,Male,79,28,52,44,3,No,Yes,Graduate,51.626775999278316
854,16,Female,81,35,79,63,1,Yes,No,High School,66.08923425729787
855,18,Female,70,37,80,67,1,Yes,No,High School,52.61507270432036
856,18,Female,72,34,82,82,7,Yes,No,Graduate,68.63700459044104
857,17,Female,62,32,82,56,5,Yes,Yes,High School,62.004608547079435
858,18,Female,68,35,94,76,3,Yes,No,High School,53.50561884906332
859,15,Female,71,15,97,59,7,Yes,Yes,Graduate,62.73159350067157
860,17,Female,82,27,70,42,2,No,No,Graduate,55.1330317023625
861,15,Male,73,6,55,76,3,Yes,No,Postgraduate,51.144409763715444
862,16,Male,92,31,81,65,1,No,Yes,Graduate,56.65995756954171
863,17,Female,77,39,100,54,8,Yes,Yes,Graduate,66.29955662453038
864,16,Male,100,6,95,90,2,No,Yes,Graduate,62.63943234237281
865,17,Male,68,25,83,87,7,Yes,Yes,Postgraduate,67.68482299719159
866,19,Female,82,9,96,47,9,No,No,High School,72.03330974630514
867,18,Male,69,25,45,52,6,No,No,Graduate,65.05945351585106
868,19,Female,78,33,67,87,2,No,No,Graduate,64.43091364721546
869,16,Female,64,24,71,42,2,Yes,Yes,Postgraduate,52.34124288576272
870,18,Female,82,24,83,40,9,Yes,Yes,Postgraduate,60.695889629039854
871,17,Male,89,29,49,48,10,Yes,No,Postgraduate,54.39174048317812
872,18,Male,84,6,89,70,8,No,No,High School,78.75804538519725
873,15,Male,87,36,57,80,9,No,Yes,Postgraduate,70.87450629476085
874,18,Male,93,30,43,93,4,No,No,High School,70.69354146288059
875,15,Female,84,10,48,65,4,Yes,No,Graduate,55.642305925594314
876,18,Female,69,7,46,56,2,Yes,No,Graduate,49.822954644178616
877,15,Male,73,37,89,95,10,No,Yes,Graduate,86.97048830187988
878,16,Female,89,5,47,73,1,Yes,No,Postgraduate,53.78862828167255
879,19,Female,100,9,82,48,10,Yes,Yes,Graduate,72.13890604681194
880,17,Male,84,17,46,95,4,Yes,No,Postgraduate,69.41292290986776
881,18,Female,73,23,80,90,10,Yes,Yes,High School,74.30153561853325
882,19,Male,94,16,79,52,10,No,No,Graduate,78.27807480731363
883,17,Female,93,29,42,44,8,Yes,No,High School,56.910718762975364
884,17,Male,69,39,56,80,2,Yes,No,Postgraduate,59.63289965601734
885,15,Female,94,16,41,52,8,No,Yes,Postgraduate,63.04589928937277
886,16,Female,70,34,54,40,1,No,No,Graduate,38.45453355684674
887,16,Male,70,9,85,64,1,Yes,No,Graduate,60.70924017896541
888,19,Male,80,38,68,86,4,Yes,Yes,Postgraduate,71.07950417262491
889,16,Male,80,26,89,43,7,Yes,Yes,Graduate,80.75485947150764
890,18,Male,81,17,87,75,9,Yes,No,Graduate,83.70346255215148
891,16,Female,66,7,91,91,5,No,No,High School,66.29549434498142
892,19,Female,76,24,61,49,2,No,No,Postgraduate,60.17793351238036
893,16,Male,61,35,43,67,7,No,No,High School,62.33668162677122
894,18,Female,71,9,96,96,2,Yes,No,Graduate,66.90553584256729
895,15,Male,77,28,91,45,9,Yes,Yes,High School,59.50318770385115
896,19,Male,70,37,45,66,9,No,No,Postgraduate,56.78232429514884
897,15,Female,75,12,77,95,3,Yes,Yes,High School,64.82185125791483
898,15,Female,77,28,65,51,8,No,Yes,High School,60.12317686605027
899,15,Male,94,24,50,91,4,No,No,Graduate,68.17594612398513
900,17,Male,85,20,65,87,3,No,Yes,Postgraduate,71.36184915468151
901,17,Male,75,16,56,42,1,No,No,Graduate,49.47479102918838
902,15,Female,65,17,63,85,5,No,Yes,Graduate,57.51856958544039
903,19,Female,71,29,67,72,4,No,Yes,Postgraduate,65.57478947252879
904,18,Female,72,36,74,49,1,No,No,High School,49.17976339579741
905,18,Female,63,28,70,70,10,Yes,No,Graduate,62.138798740077775
906,16,Male,98,13,52,54,8,No,Yes,High School,64.90818533851018
907,19,Male,61,27,93,46,8,No,No,Postgraduate,58.67748703858791
908,17,Male,85,17,74,75,8,Yes,No,Graduate,66.99077108617347
909,15,Male,86,36,55,53,3,No,Yes,High School,62.419860320377396
910,16,Male,86,19,54,95,6,Yes,Yes,High School,72.13816845503844
911,18,Male,74,40,82,87,7,No,Yes,Graduate,73.29097159608332
912,17,Female,67,9,57,53,9,Yes,No,Postgraduate,48.57450515641069
913,17,Female,66,26,86,42,5,Yes,No,High School,53.224188449665164
914,15,Male,99,20,76,88,9,Yes,No,Postgraduate,89.16039005082601
915,18,Male,71,14,87,92,6,No,Yes,Graduate,74.78270207499708
916,19,Female,72,28,87,85,10,Yes,No,High School,84.3679547551014
917,17,Female,76,22,88,89,10,No,Yes,High School,79.53012372450938
918,15,Female,76,22,80,42,10,No,Yes,High School,63.1447587126389
919,19,Female,95,11,66,61,4,No,Yes,Postgraduate,64.92596283685944
920,18,Male,80,8,94,58,1,No,Yes,High School,62.80919514297648
921,17,Male,67,30,74,74,1,No,Yes,High School,55.151290523522185
922,19,Male,64,9,91,51,10,No,Yes,Graduate,60.18397598510983
923,19,Male,85,20,84,93,5,No,Yes,High School,65.1937018016087
924,19,Male,75,39,93,44,3,Yes,No,Postgraduate,56.957874970280685
925,17,Female,95,30,74,49,5,No,Yes,Graduate,67.6445943817186
926,17,Male,87,22,67,80,5,No,No,Graduate,64.06869557727524
927,16,Female,88,33,78,72,1,Yes,No,High School,68.35865025485425
928,18,Male,71,27,100,52,8,No,No,Graduate,77.98587481401573
929,15,Male,96,18,77,74,5,Yes,No,High School,69.12410277312401
930,19,Male,89,19,48,90,5,Yes,No,Graduate,65.56865119545168
931,16,Male,82,37,51,71,9,No,Yes,Postgraduate,72.09305763560589
932,15,Male,75,29,54,50,8,No,No,High School,56.977987646975016
933,16,Female,73,25,60,87,1,Yes,No,Postgraduate,55.26339699249234
934,17,Female,69,21,91,77,3,No,No,High School,60.31246154884842
935,19,Female,66,27,74,63,7,Yes,Yes,Postgraduate,57.22211232282623
936,15,Male,96,21,81,74,1,Yes,No,Postgraduate,68.8989342538151
937,15,Male,88,18,72,58,1,No,No,Graduate,53.51710023130041
938,15,Female,62,33,90,45,5,Yes,No,High School,64.40693462715629
939,15,Male,74,24,58,79,9,No,No,Graduate,70.79641496015574
940,15,Male,95,34,94,93,6,No,Yes,Postgraduate,81.48609684777458
941,16,Female,78,23,62,84,10,Yes,No,High School,76.5481413903108
942,19,Male,72,17,52,83,2,Yes,Yes,Postgraduate,50.832692106528256
943,17,Female,80,22,83,81,9,No,Yes,Postgraduate,70.84797861144745
944,17,Male,96,27,40,74,6,No,No,Postgraduate,68.46798744278657
945,17,Female,86,37,90,43,5,No,No,Postgraduate,54.171637793371275
946,17,Male,88,22,68,72,5,Yes,Yes,Graduate,65.57305590150192
947,16,Male,79,13,63,52,3,No,No,Postgraduate,55.40251159397639
948,18,Female,84,37,55,95,6,Yes,No,Graduate,78.7044136334435
949,19,Male,65,36,64,75,4,Yes,No,Postgraduate,68.57739832843805
950,15,Male,95,21,94,93,10,Yes,Yes,High School,84.34856875358042
951,18,Female,61,23,62,82,2,No,Yes,Postgraduate,59.60133264241552
952,17,Male,81,31,67,58,3,Yes,No,Postgraduate,54.8282492108395
953,18,Female,91,10,86,82,9,No,No,High School,73.73256780490873
954,19,Male,75,39,55,51,9,Yes,Yes,High School,70.63830256825581
955,15,Male,77,38,82,50,6,No,Yes,Postgraduate,64.55047844205474
956,15,Male,64,24,95,45,10,No,Yes,Postgraduate,66.8483888091541
957,19,Male,95,29,77,51,10,Yes,Yes,Graduate,67.53431879960716
958,19,Female,89,8,50,66,9,No,Yes,High School,65.96283582337121
959,17,Male,78,14,42,80,4,Yes,Yes,High School,60.47027142422857
960,15,Female,82,14,54,64,5,Yes,Yes,Graduate,61.215114518650864
961,18,Male,93,28,40,81,10,Yes,No,Postgraduate,66.04319433025233
962,16,Male,72,25,46,42,6,Yes,Yes,Postgraduate,56.69972171655515
963,16,Male,88,15,40,42,9,Yes,Yes,High School,52.00949669882234
964,19,Male,95,31,88,59,5,Yes,No,Graduate,69.66792500456476
965,17,Female,81,20,71,67,8,Yes,No,Postgraduate,59.10940414803231
966,16,Female,95,30,48,62,1,No,No,High School,55.45265821162015
967,15,Female,68,34,68,87,5,Yes,Yes,Postgraduate,61.6320676591928
968,19,Female,98,20,65,42,10,Yes,Yes,Postgraduate,64.75571420162646
969,18,Male,78,11,62,81,1,No,No,Postgraduate,56.14955219842241
970,19,Female,97,20,84,63,10,No,No,High School,79.93612403436875
971,18,Female,65,39,82,82,6,Yes,No,Graduate,73.91451733346148
972,19,Male,74,20,68,79,7,Yes,Yes,Graduate,54.66351856377607
973,19,Male,79,16,91,45,5,Yes,No,Postgraduate,63.291591365670804
974,19,Male,68,39,77,59,1,No,Yes,Graduate,57.48138202922451
975,18,Male,91,25,72,50,6,Yes,Yes,Postgraduate,60.84898653829885
976,18,Female,63,40,46,71,10,No,Yes,High School,61.297963487068
977,19,Female,77,21,51,99,5,Yes,Yes,High School,65.58785931262435
978,16,Male,64,36,70,66,6,Yes,No,High School,63.852990094469554
979,17,Male,79,10,71,60,10,No,No,Postgraduate,67.83941141140616
980,17,Male,82,28,93,83,7,Yes,No,Graduate,74.96354955439966
981,17,Female,70,31,59,87,7,Yes,Yes,High School,55.1288915983944
982,18,Female,96,24,94,89,2,Yes,No,Postgraduate,70.37348378698292
983,18,Male,81,29,90,52,3,No,Yes,Graduate,55.63153828981937
984,16,Male,63,6,56,61,6,Yes,Yes,Graduate,62.67610484258173
985,17,Female,88,13,75,74,3,Yes,Yes,Graduate,62.89656382709689
986,17,Male,93,32,42,86,2,No,No,Postgraduate,66.25560006441631
987,19,Male,72,7,40,61,4,No,Yes,Postgraduate,51.82563546875384
988,18,Female,68,24,89,67,5,Yes,Yes,Postgraduate,65.40164237980873
989,17,Male,90,10,66,60,10,Yes,No,High School,65.61891190050338
990,16,Female,66,37,92,85,9,No,No,Postgraduate,74.33085473036053
991,16,Male,63,5,86,57,3,Yes,No,High School,42.59703249833831
992,17,Male,78,10,79,70,3,Yes,Yes,High School,60.010965675706544
993,18,Female,89,38,72,99,6,No,Yes,High School,79.50190468478942
994,16,Female,90,19,59,100,5,Yes,No,Postgraduate,70.36085076901043
995,19,Male,94,30,53,85,6,Yes,Yes,High School,71.06710934357537
996,16,Female,80,18,75,76,7,No,Yes,Postgraduate,62.06794833022935
997,15,Male,90,11,44,60,3,Yes,No,Postgraduate,51.529763430168856
998,15,Male,78,35,62,53,5,Yes,No,High School,56.400731031091055
999,18,Female,90,28,84,64,8,Yes,No,High School,76.22502957817505
1000,17,Male,91,35,99,66,4,No,No,High School,72.25492164117624
1001,18,Male,61,33,95,79,10,Yes,No,Postgraduate,72.40093680404065
1002,18,Female,69,36,54,99,2,No,No,Postgraduate,62.20024557715849
1003,18,Female,61,21,45,99,4,No,No,High School,54.00237662139512
1004,18,Male,61,18,72,62,2,Yes,No,High School,50.10912436579424
1005,19,Female,83,40,94,70,3,No,Yes,Graduate,72.46343480840808
1006,19,Female,76,28,58,86,4,Yes,Yes,High School,57.03852563239206
1007,16,Female,91,31,52,99,4,Yes,Yes,Graduate,69.7942169857722
1008,15,Female,75,29,68,68,10,Yes,Yes,Graduate,66.40032543110874
1009,18,Male,75,36,100,86,9,No,Yes,Postgraduate,74.29209169321166
1010,16,Male,98,22,45,69,10,Yes,Yes,Postgraduate,79.4764679964449
1011,15,Male,90,22,54,90,6,Yes,Yes,Graduate,75.46887008999047
1012,17,Female,83,30,55,65,9,Yes,Yes,Graduate,64.50968338175586
1013,19,Female,60,13,63,59,4,No,Yes,High School,49.50115451635516
1014,15,Female,70,39,62,77,9,No,Yes,Graduate,60.338770953983
1015,17,Female,80,12,87,58,9,Yes,Yes,High School,59.837563971775396
1016,15,Female,63,24,49,66,6,Yes,No,Postgraduate,50.209857964842584
1017,19,Female,66,26,93,64,5,Yes,Yes,High School,63.63207512410002
1018,19,Female,85,23,80,79,3,Yes,No,Postgraduate,65.52639244103041
1019,16,Male,71,34,80,77,5,No,Yes,Graduate,68.95860973311643
1020,18,Male,90,32,88,91,3,No,No,Graduate,77.14303829535095
1021,15,Female,76,39,56,62,5,No,Yes,Graduate,62.3900464244325
1022,15,Female,92,15,88,68,5,No,No,High School,62.692960760193614
1023,17,Female,70,35,95,54,2,No,Yes,Postgraduate,61.62011717111033
1024,19,Male,87,40,83,98,9,No,No,Postgraduate,87.52675905649569
1025,15,Male,91,34,84,42,7,No,Yes,Postgraduate,65.21363709117232
1026,19,Female,60,27,69,49,6,Yes,No,Postgraduate,46.2178917047375
1027,15,Female,87,23,83,54,5,Yes,Yes,Postgraduate,69.87034529221937
1028,16,Male,66,16,85,95,4,Yes,No,High School,66.89157274732621
1029,18,Male,61,19,49,55,8,Yes,No,Postgraduate,40.735806284517665
1030,15,Male,83,35,94,56,2,Yes,No,Graduate,73.90126542433597
1031,19,Male,63,19,58,58,8,Yes,No,Postgraduate,55.25618740457583
1032,16,Female,78,33,68,50,1,No,No,Graduate,65.89511593588658
1033,15,Male,85,30,41,87,10,Yes,No,High School,74.08682183067624
1034,17,Male,70,6,75,44,1,No,No,High School,45.18660162464413
1035,18,Female,99,24,58,44,3,Yes,No,Graduate,57.56797362153654
1036,15,Male,70,19,46,97,5,No,Yes,Postgraduate,58.70364141428075
1037,16,Male,62,8,65,53,6,No,Yes,High School,52.65655198778018
1038,17,Male,71,26,54,89,4,Yes,Yes,High School,72.05310316604096
1039,16,Female,62,27,86,65,7,Yes,No,High School,60.356887848746226
1040,16,Male,86,30,95,47,7,Yes,No,Postgraduate,71.4168235446759
1041,17,Female,61,15,77,44,2,Yes,Yes,Graduate,44.05120577636558
1042,16,Female,75,32,42,46,2,Yes,Yes,Graduate,47.20959507797592
1043,17,Male,61,6,77,55,2,No,No,Postgraduate,58.483051669403025
1044,15,Male,89,12,55,94,2,Yes,No,High School,64.78230906705934
1045,17,Male,79,33,41,53,9,No,Yes,Postgraduate,65.02836761736793
1046,17,Male,97,15,70,76,5,No,No,Postgraduate,68.10423198026142
1047,18,Female,87,22,67,95,8,No,Yes,Graduate,88.77744354734543
1048,17,Male,84,18,46,80,5,Yes,No,Postgraduate,56.55180627454622
1049,17,Male,91,14,69,43,5,Yes,Yes,Postgraduate,49.70314046231233
1050,15,Male,69,39,82,75,1,Yes,Yes,High School,70.13006291930516
1051,18,Female,99,13,97,87,6,Yes,No,High School,75.5920822567579
1052,19,Male,92,39,46,95,4,Yes,Yes,Graduate,71.80129534490388
1053,15,Male,72,15,75,56,3,Yes,No,High School,63.08179249399727
1054,15,Female,100,16,68,86,6,No,No,Postgraduate,74.41779418508361
1055,19,Female,96,7,63,75,2,Yes,No,Postgraduate,70.90409135905576
1056,17,Male,75,18,91,45,8,No,No,Postgraduate,64.4809793140275
1057,16,Male,81,32,78,55,1,No,No,Graduate,53.95936567995776
1058,18,Male,79,15,43,68,9,Yes,Yes,High School,50.08258403184455
1059,16,Male,86,29,68,75,8,Yes,No,Postgraduate,73.15273724200499
1060,19,Male,100,25,83,77,1,Yes,No,High School,56.167868982474175
1061,15,Female,75,14,44,76,10,Yes,Yes,High School,65.97319870573324
1062,15,Female,93,19,94,87,9,Yes,No,High School,88.3976908743897
1063,18,Male,91,23,68,96,2,Yes,Yes,High School,67.86469656429767
1064,15,Male,85,26,69,87,3,No,No,Graduate,67.4505314642464
1065,15,Female,84,25,68,49,2,No,Yes,Graduate,59.42832348242035
1066,18,Male,61,36,65,80,8,No,No,Graduate,70.79767121778004
1067,18,Male,71,27,58,75,2,No,No,Postgraduate,62.302492447050156
1068,19,Male,99,17,65,68,10,No,No,Postgraduate,73.05410687416429
1069,15,Male,68,9,76,53,2,No,No,Postgraduate,38.994323879949526
1070,15,Male,71,8,66,43,1,Yes,No,Graduate,50.680088458920316
1071,19,Female,85,32,69,83,7,Yes,Yes,High School,71.50599056324712
1072,17,Male,68,18,90,95,2,Yes,Yes,Graduate,60.95673659685442
1073,17,Male,69,12,92,81,10,No,No,Postgraduate,74.97967695698229
1074,17,Male,91,13,69,75,5,No,Yes,Postgraduate,66.33270910601313
1075,19,Female,93,39,42,89,5,No,No,High School,65.45268768308405
1076,15,Female,79,25,98,84,3,Yes,No,Graduate,63.4220778239327
1077,19,Female,98,22,97,52,3,Yes,No,High School,68.14207679094389
1078,19,Female,61,37,82,85,3,Yes,Yes,Graduate,60.550641642967356
1079,17,Male,60,12,46,57,6,No,No,Postgraduate,50.42191737567967
1080,16,Female,95,21,100,72,4,No,Yes,High School,73.8172267772222
1081,15,Male,83,35,88,60,3,No,No,High School,69.69088076437711
1082,17,Male,86,38,96,55,2,Yes,No,Graduate,75.64551801179785
1083,16,Female,61,10,48,54,3,No,Yes,Graduate,46.03604600637829
1084,16,Female,90,26,92,93,4,Yes,No,Graduate,73.22319264867237
1085,18,Female,73,18,80,96,6,Yes,Yes,Postgraduate,79.14217953504745
1086,15,Female,61,7,81,44,4,Yes,No,Graduate,55.09046364424088
1087,16,Female,88,16,52,100,8,Yes,No,Postgraduate,73.44191513891543
1088,17,Male,74,40,54,45,3,Yes,No,Graduate,54.232434730732905
1089,18,Female,71,16,93,77,3,Yes,Yes,Graduate,63.4345586207068
1090,15,Female,96,6,44,42,3,Yes,No,Postgraduate,49.811057523712414
1091,19,Female,87,6,68,87,8,No,Yes,Graduate,69.79067324178692
1092,17,Male,79,19,74,51,4,Yes,No,Postgraduate,52.22584758826017
1093,16,Female,98,27,66,75,1,No,No,Postgraduate,63.39436729426206
1094,16,Male,83,33,66,72,2,Yes,Yes,Graduate,70.33637108536072
1095,17,Female,80,21,47,75,10,Yes,No,Graduate,63.26978999505674
1096,16,Female,69,36,71,72,2,Yes,No,High School,58.29364340271522
1097,18,Male,73,11,59,70,3,No,Yes,Graduate,49.790403669226635
1098,15,Female,96,34,49,60,6,Yes,Yes,High School,70.38666147836774
1099,18,Male,77,32,52,66,8,Yes,Yes,Graduate,68.69852064686856
1100,16,Male,83,18,68,66,1,No,No,Postgraduate,49.55843589823091
1101,19,Male,73,34,74,47,9,No,Yes,Postgraduate,55.007687857639915
1102,15,Female,93,21,100,95,1,No,Yes,High School,77.02850589417307
1103,15,Female,71,36,93,76,10,No,No,Graduate,70.85366439005958
1104,17,Female,81,10,47,71,2,Yes,Yes,High School,56.541331783945
1105,17,Male,65,28,68,65,3,Yes,Yes,Graduate,53.009634823666076
1106,19,Female,95,10,70,41,7,No,No,Graduate,63.97499834443882
1107,15,Male,95,31,80,51,9,Yes,Yes,Postgraduate,74.42058213084208
1108,19,Female,81,22,69,61,3,No,No,High School,55.51772942488533
1109,17,Male,73,28,61,56,8,No,Yes,Postgraduate,57.655039934019456
1110,17,Male,75,28,60,46,9,No,Yes,Postgraduate,64.22898356445467
1111,15,Male,95,38,51,82,10,Yes,No,Postgraduate,73.58707140044751
1112,18,Female,84,19,50,43,7,No,Yes,High School,61.59490119263551
1113,16,Male,91,15,41,76,4,Yes,No,Graduate,54.788250427059566
1114,17,Male,92,26,89,77,4,Yes,Yes,Graduate,73.00175160402749
1115,17,Male,95,28,80,71,4,Yes,Yes,High School,67.14897747019872
1116,18,Male,79,5,41,50,6,No,No,Graduate,50.47857055276395
1117,18,Male,77,22,73,40,4,Yes,No,High School,50.747365046944836
1118,19,Male,97,16,42,64,5,No,Yes,High School,58.456967822950546
1119,19,Female,62,32,55,81,9,Yes,Yes,Graduate,53.84124218970992
1120,16,Female,82,11,90,91,7,Yes,Yes,Postgraduate,69.88538758820252
1121,16,Male,91,27,43,63,8,Yes,No,High School,61.56194158294919
1122,15,Female,75,25,62,92,5,No,No,High School,66.29061735207168
1123,19,Female,64,38,96,82,5,No,Yes,High School,77.26595884351082
1124,17,Male,63,15,89,95,7,No,Yes,High School,67.31134742001808
1125,19,Male,80,26,59,56,8,No,Yes,Graduate,70.06992578498901
1126,17,Male,99,39,64,47,9,Yes,No,Graduate,66.29290680951222
1127,18,Female,73,33,69,98,2,Yes,Yes,High School,60.60939017945415
1128,19,Male,98,32,57,84,3,No,No,Postgraduate,58.37891865739013
1129,18,Female,90,22,81,66,2,No,No,Graduate,65.63392323477169
1130,16,Male,73,18,50,91,10,No,Yes,Postgraduate,70.03011212520447
1131,16,Female,65,22,68,57,7,No,No,Postgraduate,61.73768109640997
1132,15,Male,71,32,56,66,2,Yes,No,High School,55.508103444944666
1133,19,Male,75,28,65,61,2,No,Yes,Graduate,55.55401417974537
1134,18,Female,76,12,95,55,2,No,Yes,High School,58.57211870225986
1135,17,Female,82,12,96,41,4,Yes,Yes,High School,69.11243066398659
1136,16,Female,73,8,62,44,1,No,Yes,Postgraduate,42.38030901988411
1137,16,Female,66,31,95,57,2,Yes,Yes,Postgraduate,69.22161102781367
1138,17,Female,91,40,91,42,3,No,Yes,Postgraduate,68.21181567400178
1139,18,Female,74,9,87,66,7,Yes,Yes,High School,66.52598954205712
1140,18,Male,76,37,59,93,10,No,No,High School,79.22264285010904
1141,19,Female,100,38,84,56,1,No,Yes,High School,48.92187955754982
1142,19,Male,93,34,41,55,6,No,Yes,High School,59.69168207884612
1143,15,Male,64,12,63,45,3,No,Yes,High School,43.39883318893282
1144,16,Female,86,30,70,90,3,No,Yes,High School,79.06196664157214
1145,19,Male,82,38,66,46,4,Yes,Yes,High School,57.09300673433196
1146,18,Female,99,11,41,89,4,No,Yes,High School,63.25100011902589
1147,17,Female,73,32,96,53,7,Yes,No,Graduate,67.36978132814144
1148,18,Male,74,32,53,77,3,Yes,Yes,Graduate,52.717336791689
1149,16,Male,92,18,43,79,8,Yes,No,Graduate,64.14889186117567
1150,18,Female,90,8,88,54,8,Yes,Yes,Graduate,71.2844895565328
1151,15,Female,94,22,52,86,7,No,No,High School,59.640966078739226
