StudentID,Age,Gender,AttendancePercentage,StudyHoursPerWeek,AssignmentCompletionRate,PreviousExamScore,ParticipationScore,ExtracurricularActivities,InternetAccessAtHome,ParentEducationLevel,FinalExamScore
924,19,1,75,39,93,44,3,1,0,3,56.957874970280685
925,17,0,95,30,74,49,5,0,1,2,67.6445943817186
926,17,1,87,22,67,80,5,0,0,2,64.06869557727524
927,16,0,88,33,78,72,1,1,0,1,68.35865025485425
928,18,1,71,27,100,52,8,0,0,2,77.98587481401573
929,15,1,96,18,77,74,5,1,0,1,69.12410277312401
930,19,1,89,19,48,90,5,1,0,2,65.56865119545168
931,16,1,82,37,51,71,9,0,1,3,72.09305763560589
932,15,1,75,29,54,50,8,0,0,1,56.977987646975016
933,16,0,73,25,60,87,1,1,0,3,55.26339699249234
934,17,0,69,21,91,77,3,0,0,1,60.31246154884842
935,19,0,66,27,74,63,7,1,1,3,57.22211232282623
936,15,1,96,21,81,74,1,1,0,3,68.8989342538151
937,15,1,88,18,72,58,1,0,0,2,53.51710023130041
938,15,0,62,33,90,45,5,1,0,1,64.40693462715629
939,15,1,74,24,58,79,9,0,0,2,70.79641496015574
940,15,1,95,34,94,93,6,0,1,3,81.48609684777458
941,16,0,78,23,62,84,10,1,0,1,76.5481413903108
942,19,1,72,17,52,83,2,1,1,3,50.832692106528256
943,17,0,80,22,83,81,9,0,1,3,70.84797861144745
944,17,1,96,27,40,74,6,0,0,3,68.46798744278657
945,17,0,86,37,90,43,5,0,0,3,54.17163779337128
946,17,1,88,22,68,72,5,1,1,2,65.57305590150192
947,16,1,79,13,63,52,3,0,0,3,55.40251159397639
948,18,0,84,37,55,95,6,1,0,2,78.7044136334435
949,19,1,65,36,64,75,4,1,0,3,68.57739832843805
950,15,1,95,21,94,93,10,1,1,1,84.34856875358042
951,18,0,61,23,62,82,2,0,1,3,59.60133264241552
952,17,1,81,31,67,58,3,1,0,3,54.8282492108395
953,18,0,91,10,86,82,9,0,0,1,73.73256780490873
954,19,1,75,39,55,51,9,1,1,1,70.63830256825581
955,15,1,77,38,82,50,6,0,1,3,64.55047844205474
956,15,1,64,24,95,45,10,0,1,3,66.8483888091541
957,19,1,95,29,77,51,10,1,1,2,67.53431879960716
958,19,0,89,8,50,66,9,0,1,1,65.96283582337121
959,17,1,78,14,42,80,4,1,1,1,60.47027142422857
960,15,0,82,14,54,64,5,1,1,2,61.215114518650864
961,18,1,93,28,40,81,10,1,0,3,66.04319433025233
962,16,1,72,25,46,42,6,1,1,3,56.69972171655515
963,16,1,88,15,40,42,9,1,1,1,52.00949669882234
964,19,1,95,31,88,59,5,1,0,2,69.66792500456476
965,17,0,81,20,71,67,8,1,0,3,59.10940414803231
966,16,0,95,30,48,62,1,0,0,1,55.45265821162015
967,15,0,68,34,68,87,5,1,1,3,61.6320676591928
968,19,0,98,20,65,42,10,1,1,3,64.75571420162646
969,18,1,78,11,62,81,1,0,0,3,56.14955219842241
970,19,0,97,20,84,63,10,0,0,1,79.93612403436875
971,18,0,65,39,82,82,6,1,0,2,73.91451733346148
972,19,1,74,20,68,79,7,1,1,2,54.66351856377607
973,19,1,79,16,91,45,5,1,0,3,63.2915913656708
974,19,1,68,39,77,59,1,0,1,2,57.48138202922451
975,18,1,91,25,72,50,6,1,1,3,60.84898653829885
976,18,0,63,40,46,71,10,0,1,1,61.297963487068
977,19,0,77,21,51,99,5,1,1,1,65.58785931262435
978,16,1,64,36,70,66,6,1,0,1,63.852990094469554
979,17,1,79,10,71,60,10,0,0,3,67.83941141140616
980,17,1,82,28,93,83,7,1,0,2,74.96354955439966
981,17,0,70,31,59,87,7,1,1,1,55.1288915983944
982,18,0,96,24,94,89,2,1,0,3,70.37348378698292
983,18,1,81,29,90,52,3,0,1,2,55.63153828981937
984,16,1,63,6,56,61,6,1,1,2,62.67610484258173
985,17,0,88,13,75,74,3,1,1,2,62.89656382709689
986,17,1,93,32,42,86,2,0,0,3,66.25560006441631
987,19,1,72,7,40,61,4,0,1,3,51.82563546875384
988,18,0,68,24,89,67,5,1,1,3,65.40164237980873
989,17,1,90,10,66,60,10,1,0,1,65.61891190050338
990,16,0,66,37,92,85,9,0,0,3,74.33085473036053
991,16,1,63,5,86,57,3,1,0,1,42.59703249833831
992,17,1,78,10,79,70,3,1,1,1,60.010965675706544
993,18,0,89,38,72,99,6,0,1,1,79.50190468478942
994,16,0,90,19,59,100,5,1,0,3,70.36085076901043
995,19,1,94,30,53,85,6,1,1,1,71.06710934357537
996,16,0,80,18,75,76,7,0,1,3,62.06794833022935
997,15,1,90,11,44,60,3,1,0,3,51.529763430168856
998,15,1,78,35,62,53,5,1,0,1,56.400731031091055
999,18,0,90,28,84,64,8,1,0,1,76.22502957817505
1000,17,1,91,35,99,66,4,0,0,1,72.25492164117624
1001,18,1,61,33,95,79,10,1,0,3,72.40093680404065
1002,18,0,69,36,54,99,2,0,0,3,62.20024557715849
1003,18,0,61,21,45,99,4,0,0,1,54.00237662139512
1004,18,1,61,18,72,62,2,1,0,1,50.10912436579424
1005,19,0,83,40,94,70,3,0,1,2,72.46343480840808
1006,19,0,76,28,58,86,4,1,1,1,57.03852563239206
1007,16,0,91,31,52,99,4,1,1,2,69.7942169857722
1008,15,0,75,29,68,68,10,1,1,2,66.40032543110874
1009,18,1,75,36,100,86,9,0,1,3,74.29209169321166
1010,16,1,98,22,45,69,10,1,1,3,79.4764679964449
1011,15,1,90,22,54,90,6,1,1,2,75.46887008999047
1012,17,0,83,30,55,65,9,1,1,2,64.50968338175586
1013,19,0,60,13,63,59,4,0,1,1,49.50115451635516
1014,15,0,70,39,62,77,9,0,1,2,60.338770953983
1015,17,0,80,12,87,58,9,1,1,1,59.8375639717754
1016,15,0,63,24,49,66,6,1,0,3,50.20985796484258
1017,19,0,66,26,93,64,5,1,1,1,63.63207512410002
1018,19,0,85,23,80,79,3,1,0,3,65.52639244103041
1019,16,1,71,34,80,77,5,0,1,2,68.95860973311643
1020,18,1,90,32,88,91,3,0,0,2,77.14303829535095
1021,15,0,76,39,56,62,5,0,1,2,62.3900464244325
1022,15,0,92,15,88,68,5,0,0,1,62.692960760193614
1023,17,0,70,35,95,54,2,0,1,3,61.62011717111033
1024,19,1,87,40,83,98,9,0,0,3,87.52675905649569
1025,15,1,91,34,84,42,7,0,1,3,65.21363709117232
1026,19,0,60,27,69,49,6,1,0,3,46.2178917047375
1027,15,0,87,23,83,54,5,1,1,3,69.87034529221937
1028,16,1,66,16,85,95,4,1,0,1,66.89157274732621
1029,18,1,61,19,49,55,8,1,0,3,40.73580628451767
1030,15,1,83,35,94,56,2,1,0,2,73.90126542433597
1031,19,1,63,19,58,58,8,1,0,3,55.25618740457583
1032,16,0,78,33,68,50,1,0,0,2,65.89511593588658
1033,15,1,85,30,41,87,10,1,0,1,74.08682183067624
1034,17,1,70,6,75,44,1,0,0,1,45.18660162464413
1035,18,0,99,24,58,44,3,1,0,2,57.56797362153654
1036,15,1,70,19,46,97,5,0,1,3,58.70364141428075
1037,16,1,62,8,65,53,6,0,1,1,52.65655198778018
1038,17,1,71,26,54,89,4,1,1,1,72.05310316604096
1039,16,0,62,27,86,65,7,1,0,1,60.35688784874623
1040,16,1,86,30,95,47,7,1,0,3,71.4168235446759
1041,17,0,61,15,77,44,2,1,1,2,44.05120577636558
1042,16,0,75,32,42,46,2,1,1,2,47.20959507797592
1043,17,1,61,6,77,55,2,0,0,3,58.48305166940303
1044,15,1,89,12,55,94,2,1,0,1,64.78230906705934
1045,17,1,79,33,41,53,9,0,1,3,65.02836761736793
1046,17,1,97,15,70,76,5,0,0,3,68.10423198026142
1047,18,0,87,22,67,95,8,0,1,2,88.77744354734543
1048,17,1,84,18,46,80,5,1,0,3,56.55180627454622
1049,17,1,91,14,69,43,5,1,1,3,49.70314046231233
1050,15,1,69,39,82,75,1,1,1,1,70.13006291930516
1051,18,0,99,13,97,87,6,1,0,1,75.5920822567579
1052,19,1,92,39,46,95,4,1,1,2,71.80129534490388
1053,15,1,72,15,75,56,3,1,0,1,63.08179249399727
1054,15,0,100,16,68,86,6,0,0,3,74.41779418508361
1055,19,0,96,7,63,75,2,1,0,3,70.90409135905576
1056,17,1,75,18,91,45,8,0,0,3,64.4809793140275
1057,16,1,81,32,78,55,1,0,0,2,53.95936567995776
1058,18,1,79,15,43,68,9,1,1,1,50.08258403184455
1059,16,1,86,29,68,75,8,1,0,3,73.15273724200499
1060,19,1,100,25,83,77,1,1,0,1,56.167868982474175
1061,15,0,75,14,44,76,10,1,1,1,65.97319870573324
1062,15,0,93,19,94,87,9,1,0,1,88.3976908743897
1063,18,1,91,23,68,96,2,1,1,1,67.86469656429767
1064,15,1,85,26,69,87,3,0,0,2,67.4505314642464
1065,15,0,84,25,68,49,2,0,1,2,59.42832348242035
1066,18,1,61,36,65,80,8,0,0,2,70.79767121778004
1067,18,1,71,27,58,75,2,0,0,3,62.30249244705016
1068,19,1,99,17,65,68,10,0,0,3,73.05410687416429
1069,15,1,68,9,76,53,2,0,0,3,38.994323879949526
1070,15,1,71,8,66,43,1,1,0,2,50.68008845892032
1071,19,0,85,32,69,83,7,1,1,1,71.50599056324712
1072,17,1,68,18,90,95,2,1,1,2,60.95673659685442
1073,17,1,69,12,92,81,10,0,0,3,74.97967695698229
1074,17,1,91,13,69,75,5,0,1,3,66.33270910601313
1075,19,0,93,39,42,89,5,0,0,1,65.45268768308405
1076,15,0,79,25,98,84,3,1,0,2,63.4220778239327
1077,19,0,98,22,97,52,3,1,0,1,68.14207679094389
1078,19,0,61,37,82,85,3,1,1,2,60.55064164296736
1079,17,1,60,12,46,57,6,0,0,3,50.42191737567967
1080,16,0,95,21,100,72,4,0,1,1,73.8172267772222
1081,15,1,83,35,88,60,3,0,0,1,69.69088076437711
1082,17,1,86,38,96,55,2,1,0,2,75.64551801179785
1083,16,0,61,10,48,54,3,0,1,2,46.03604600637829
1084,16,0,90,26,92,93,4,1,0,2,73.22319264867237
1085,18,0,73,18,80,96,6,1,1,3,79.14217953504745
1086,15,0,61,7,81,44,4,1,0,2,55.09046364424088
1087,16,0,88,16,52,100,8,1,0,3,73.44191513891543
1088,17,1,74,40,54,45,3,1,0,2,54.232434730732905
1089,18,0,71,16,93,77,3,1,1,2,63.4345586207068
1090,15,0,96,6,44,42,3,1,0,3,49.811057523712414
1091,19,0,87,6,68,87,8,0,1,2,69.79067324178692
1092,17,1,79,19,74,51,4,1,0,3,52.22584758826017
1093,16,0,98,27,66,75,1,0,0,3,63.39436729426206
1094,16,1,83,33,66,72,2,1,1,2,70.33637108536072
1095,17,0,80,21,47,75,10,1,0,2,63.26978999505674
1096,16,0,69,36,71,72,2,1,0,1,58.29364340271522
1097,18,1,73,11,59,70,3,0,1,2,49.79040366922664
1098,15,0,96,34,49,60,6,1,1,1,70.38666147836774
1099,18,1,77,32,52,66,8,1,1,2,68.69852064686856
1100,16,1,83,18,68,66,1,0,0,3,49.55843589823091
1101,19,1,73,34,74,47,9,0,1,3,55.00768785763992
1102,15,0,93,21,100,95,1,0,1,1,77.02850589417307
1103,15,0,71,36,93,76,10,0,0,2,70.85366439005958
1104,17,0,81,10,47,71,2,1,1,1,56.541331783945
1105,17,1,65,28,68,65,3,1,1,2,53.00963482366608
1106,19,0,95,10,70,41,7,0,0,2,63.97499834443882
1107,15,1,95,31,80,51,9,1,1,3,74.42058213084208
1108,19,0,81,22,69,61,3,0,0,1,55.51772942488533
1109,17,1,73,28,61,56,8,0,1,3,57.655039934019456
1110,17,1,75,28,60,46,9,0,1,3,64.22898356445467
1111,15,1,95,38,51,82,10,1,0,3,73.58707140044751
1112,18,0,84,19,50,43,7,0,1,1,61.59490119263551
1113,16,1,91,15,41,76,4,1,0,2,54.788250427059566
1114,17,1,92,26,89,77,4,1,1,2,73.00175160402749
1115,17,1,95,28,80,71,4,1,1,1,67.14897747019872
1116,18,1,79,5,41,50,6,0,0,2,50.47857055276395
1117,18,1,77,22,73,40,4,1,0,1,50.74736504694484
1118,19,1,97,16,42,64,5,0,1,1,58.45696782295055
1119,19,0,62,32,55,81,9,1,1,2,53.84124218970992
1120,16,0,82,11,90,91,7,1,1,3,69.88538758820252
1121,16,1,91,27,43,63,8,1,0,1,61.56194158294919
1122,15,0,75,25,62,92,5,0,0,1,66.29061735207168
1123,19,0,64,38,96,82,5,0,1,1,77.26595884351082
1124,17,1,63,15,89,95,7,0,1,1,67.31134742001808
1125,19,1,80,26,59,56,8,0,1,2,70.06992578498901
1126,17,1,99,39,64,47,9,1,0,2,66.29290680951222
1127,18,0,73,33,69,98,2,1,1,1,60.60939017945415
1128,19,1,98,32,57,84,3,0,0,3,58.37891865739013
1129,18,0,90,22,81,66,2,0,0,2,65.63392323477169
1130,16,1,73,18,50,91,10,0,1,3,70.03011212520447
1131,16,0,65,22,68,57,7,0,0,3,61.73768109640997
1132,15,1,71,32,56,66,2,1,0,1,55.508103444944666
1133,19,1,75,28,65,61,2,0,1,2,55.55401417974537
1134,18,0,76,12,95,55,2,0,1,1,58.57211870225986
1135,17,0,82,12,96,41,4,1,1,1,69.11243066398659
1136,16,0,73,8,62,44,1,0,1,3,42.38030901988411
1137,16,0,66,31,95,57,2,1,1,3,69.22161102781367
1138,17,0,91,40,91,42,3,0,1,3,68.21181567400178
1139,18,0,74,9,87,66,7,1,1,1,66.52598954205712
1140,18,1,76,37,59,93,10,0,0,1,79.22264285010904
1141,19,0,100,38,84,56,1,0,1,1,48.92187955754982
1142,19,1,93,34,41,55,6,0,1,1,59.69168207884612
1143,15,1,64,12,63,45,3,0,1,1,43.39883318893282
1144,16,0,86,30,70,90,3,0,1,1,79.06196664157214
1145,19,1,82,38,66,46,4,1,1,1,57.09300673433196
1146,18,0,99,11,41,89,4,0,1,1,63.25100011902589
1147,17,0,73,32,96,53,7,1,0,2,67.36978132814144
1148,18,1,74,32,53,77,3,1,1,2,52.717336791689
1149,16,1,92,18,43,79,8,1,0,2,64.14889186117567
1150,18,0,90,8,88,54,8,1,1,2,71.2844895565328
1151,15,0,94,22,52,86,7,0,0,1,59.640966078739226
1152,16,1,76,29,75,86,2,0,0,1,65.85676191507025
1153,17,1,87,11,74,87,5,0,0,3,63.49260105570784
1154,15,1,78,32,83,72,6,0,1,3,75.99959489030906
1155,16,1,82,9,93,82,10,1,1,2,78.37460883604014
1156,17,0,91,7,94,66,4,1,1,3,57.851160585949806
1157,15,0,99,35,47,68,10,1,1,2,71.06927391744136
1158,15,0,72,24,41,96,5,0,1,1,64.76780015132294
1159,16,0,79,23,45,76,9,0,1,1,64.33022968464729
1160,19,1,94,15,70,44,7,0,0,3,62.72560166463802
1161,15,1,64,7,93,68,2,0,0,1,55.903816194679706
1162,15,0,68,27,49,71,1,1,0,1,55.78410542958329
1163,17,0,88,11,83,99,2,0,1,2,70.7478288733297
1164,18,0,65,27,60,92,3,0,1,3,60.9089580717872
1165,16,0,84,11,81,45,2,1,0,1,53.73958869110958
1166,16,0,90,38,49,41,3,1,1,3,49.23582968708478
1167,19,0,81,23,62,45,10,0,1,1,70.83691005267747
1168,19,0,61,13,42,85,9,0,1,2,75.81106932210272
1169,16,0,64,22,71,82,4,1,0,1,59.44825376724265
1170,19,0,86,29,59,43,9,0,0,3,63.588497354368144
1171,17,1,84,18,49,95,3,1,1,3,67.72523471729238
1172,16,0,67,29,68,68,1,1,0,2,59.69734836246064
1173,19,1,60,23,80,98,5,0,0,1,68.49154978157846
1174,16,1,79,19,91,64,10,1,1,2,67.8691549076573
1175,18,0,82,20,90,48,10,0,1,3,78.59079418337893
1176,15,0,91,31,85,95,2,0,0,2,76.106171599975
1177,16,1,70,14,73,42,4,0,0,1,52.50274453447612
1178,15,1,98,8,76,65,2,0,1,1,56.93586184930714
1179,19,0,83,23,59,87,2,1,1,2,62.189775843205865
1180,15,1,70,32,100,82,3,0,1,3,59.82776316368726
1181,16,0,88,25,100,66,5,0,0,3,74.70452316525564
1182,18,0,85,18,47,75,4,1,0,2,63.923673428756025
1183,19,0,75,37,46,71,2,0,1,1,57.24879495971377
1184,16,1,94,14,45,40,10,0,1,1,55.49873537790519
1185,19,1,79,23,50,96,2,0,1,1,63.60948793058236
1186,17,0,62,34,83,92,6,0,1,1,74.83679023347169
1187,15,1,60,26,57,93,7,1,0,3,61.63381816610952
1188,17,1,60,7,90,55,10,1,1,1,67.81996111576893
1189,16,1,76,22,81,90,6,0,1,2,73.72258717297088
1190,18,1,61,15,96,87,7,1,0,2,68.32991843090451
1191,19,1,88,6,68,50,1,1,1,2,48.01172210450674
1192,15,1,79,16,64,65,6,1,0,2,60.10562697575972
1193,19,1,65,10,60,79,3,1,0,1,49.64666116308613
1194,16,0,67,33,85,94,1,0,0,3,66.65131364955485
1195,19,1,88,34,42,40,8,1,1,1,61.992422603896166
1196,15,1,92,6,57,65,4,0,0,3,63.69298296397745
1197,16,1,62,13,63,67,10,0,1,1,63.93724302611975
1198,19,1,94,6,86,92,8,1,0,3,78.85658883105269
1199,18,1,64,33,77,97,10,0,0,2,75.90996128747321
1200,16,1,86,37,49,48,4,1,0,2,52.32948218568664
1201,16,1,71,14,66,99,4,0,1,3,62.35034014537896
1202,18,1,79,38,51,98,10,0,1,3,84.19035405951244
1203,17,0,79,12,46,83,4,1,0,3,61.27040468376488
1204,15,1,68,37,56,61,6,0,1,2,61.88698588822185
1205,17,1,98,10,40,47,9,1,0,2,50.67314605151627
1206,19,1,63,23,97,97,5,0,0,1,73.0640665837185
1207,18,1,78,36,89,88,10,0,0,3,74.85158696303685
1208,17,0,97,31,65,81,8,1,0,3,69.40815702847559
1209,16,0,86,5,54,66,8,1,1,3,56.068236955774594
1210,19,0,72,37,90,78,4,1,0,2,65.03583269981851
1211,19,0,72,36,99,58,10,0,1,3,78.66694744980705
1212,17,0,81,9,72,64,9,1,0,3,67.08296063089
1213,17,0,87,21,76,77,9,1,0,2,69.1842686101125
1214,18,0,81,12,86,60,5,1,0,3,59.44629440858264
1215,15,0,78,38,70,63,6,1,0,1,68.34157210226618
1216,17,0,67,13,74,63,5,0,0,2,60.88903567866828
1217,17,0,67,27,40,99,3,0,1,2,60.06816596594367
1218,16,0,85,39,47,99,8,0,1,2,69.46254792463112
1219,19,0,85,11,51,58,9,0,0,1,59.58736963731359
1220,15,0,82,19,98,89,4,0,1,2,84.0549574466967
1221,16,0,72,24,93,86,9,0,1,2,70.34562983441167
1222,18,0,87,29,96,41,9,1,0,2,72.3746643422384
1223,18,0,68,7,58,53,7,0,0,2,64.35416497667018
1224,17,1,79,28,64,92,8,1,0,1,71.7825788334752
1225,17,0,78,38,96,71,3,1,0,3,77.71901929681891
1226,18,1,98,26,71,81,5,1,1,3,68.21157689618356
1227,17,0,71,15,51,71,3,1,1,2,43.325524844653
1228,15,0,74,12,52,67,7,0,1,1,55.65361013526904
1229,17,1,90,39,67,87,6,0,1,2,70.66147499313698
1230,19,0,73,12,40,78,3,0,0,3,44.29910903791887
1231,17,1,70,31,90,79,9,1,0,3,72.8627551547234
1232,16,1,85,32,45,81,1,0,0,1,63.354980898624746
1233,15,1,86,38,47,86,10,0,0,3,72.0293990572755
1234,16,0,70,36,43,79,3,0,1,2,55.66998421468513
1235,16,0,97,19,44,52,10,0,1,1,71.70254326554117
1236,19,0,93,21,64,51,7,0,0,3,59.75864501012968
1237,15,1,78,37,61,47,3,0,1,2,58.444638067976186
1238,15,1,65,20,67,54,3,1,1,1,43.11283544775558
1239,15,0,97,33,78,65,2,1,0,2,60.86928985605082
1240,15,0,87,13,62,51,9,0,1,3,61.93284467400879
1241,15,0,60,37,43,82,4,1,0,2,63.54559904975298
1242,19,0,94,33,91,90,10,1,1,1,81.23729991289713
1243,17,0,99,17,43,85,6,0,1,2,62.377200858979165
1244,16,1,67,25,86,66,2,1,0,3,59.81176243795982
1245,15,1,66,25,98,57,9,0,0,1,71.01443247320223
1246,17,1,70,9,60,84,7,1,0,1,57.62201012610036
1247,17,0,98,14,76,75,10,0,1,3,73.64052131195879
1248,16,1,63,10,95,88,5,1,0,2,71.68330413925491
1249,19,1,84,17,80,90,7,1,1,2,67.49995456326324
1250,18,1,71,5,41,66,4,1,0,3,51.1573836952354
1251,18,1,85,24,98,48,10,1,1,1,70.06233255543404
1252,17,1,97,12,46,94,7,0,0,3,76.86290708521534
1253,16,0,71,14,88,78,2,1,0,1,63.5520987823368
1254,18,1,96,13,55,40,7,0,1,1,62.502814471538336
1255,17,0,83,7,56,46,4,0,1,2,48.1620797240602
1256,19,0,75,15,59,65,4,1,0,3,59.92257578009298
1257,18,0,72,16,97,46,1,1,1,1,57.59238505222624
1258,17,0,84,14,62,91,3,0,0,2,66.04744437074007
1259,17,0,63,29,73,46,5,1,1,3,53.73695366254388
1260,15,1,70,29,50,47,5,0,1,3,53.36302672525019
1261,19,1,91,15,73,55,2,1,0,1,47.836452325673605
1262,15,0,66,40,72,42,4,0,0,1,64.19502309006444
1263,16,0,70,30,65,84,1,1,1,1,55.98038703128142
1264,15,0,87,18,41,49,9,1,1,3,57.62574635194411
1265,15,1,100,5,100,89,1,0,1,1,63.161007337902994
1266,18,0,82,8,62,46,6,0,1,3,58.36447433149573
1267,17,1,82,34,80,60,7,0,0,2,71.44605021955518
1268,19,0,87,16,61,92,3,1,0,3,63.172418533722414
1269,15,1,85,39,97,76,1,1,1,1,57.27663775842146
1270,19,0,84,17,73,70,7,1,0,3,63.44222252985252
1271,15,1,88,35,99,62,3,1,1,1,71.10011349397158
1272,16,0,78,27,54,96,10,0,1,2,75.95710803702323
1273,15,1,92,8,49,66,6,0,1,1,59.66899264445518
1274,18,1,95,20,54,95,6,1,0,1,69.18026168962605
1275,17,1,73,11,81,61,4,1,1,1,50.00689925785447
1276,16,1,73,26,68,78,6,1,0,1,70.36935259499703
1277,15,1,94,33,96,96,10,0,0,1,81.09939435460295
1278,19,1,89,15,62,66,4,0,1,1,59.12875343960344
1279,16,1,87,37,98,93,8,1,0,2,78.82554490655441
1280,16,0,76,33,56,88,9,0,1,2,77.2684483815032
1281,15,0,62,16,99,43,2,1,1,3,55.16013676808634
1282,16,0,75,11,48,63,7,1,0,1,55.01398854369654
1283,19,0,89,30,89,62,9,0,1,3,78.50592079188621
1284,16,0,88,13,75,87,9,0,0,2,67.39130346229317
1285,19,1,74,38,48,58,5,0,0,2,57.302510270657
1286,15,1,84,17,55,81,1,0,0,1,51.87568285088205
1287,17,1,97,40,75,42,6,1,1,1,71.87531648025559
1288,16,1,97,29,87,66,8,0,0,3,77.82144755065423
1289,17,1,82,28,90,42,1,0,1,2,59.34971508906197
1290,19,0,84,21,72,67,2,0,1,3,56.58378907898789
1291,16,0,66,6,94,56,1,0,0,3,55.7240552459838
1292,18,0,81,17,70,70,5,1,0,3,57.06509845704736
1293,17,0,76,35,45,49,2,1,1,1,45.38237095676273
1294,16,1,77,33,49,88,10,0,0,2,71.7742177282022
1295,17,1,100,32,55,61,10,0,0,3,67.9763840959575
1296,16,1,69,31,43,69,4,1,0,2,58.84802444081394
1297,15,0,69,19,93,88,1,1,1,2,60.78271870172652
1298,17,1,66,35,61,60,7,0,0,3,55.79670285212875
1299,18,0,97,19,52,75,8,1,1,3,63.14909047451359
1300,18,1,86,37,55,92,5,1,1,1,73.8869666309764
1301,19,1,92,24,91,62,2,1,0,2,51.77962240632969
1302,16,0,60,16,68,77,8,1,0,3,57.994805686329
1303,17,1,93,13,45,51,1,0,1,3,56.11452391981095
1304,19,1,63,27,65,64,7,1,1,2,58.9281833466157
1305,17,0,76,12,50,93,1,1,0,3,59.73226596526318
1306,16,1,63,36,63,96,6,0,1,2,70.68749660446008
1307,18,0,85,18,68,59,6,0,0,3,61.24562848823111
1308,15,1,63,31,42,88,5,0,1,2,51.5554470855836
1309,18,1,60,29,91,88,2,1,0,3,57.3706495563776
1310,19,1,66,17,49,81,2,0,1,3,46.236401675811024
1311,15,1,89,25,100,46,9,1,0,1,74.66025364150155
1312,19,1,68,35,99,68,5,0,0,2,71.64790286740153
1313,16,1,94,9,40,87,5,1,1,1,58.1559271048094
1314,15,1,67,17,91,68,7,0,0,3,65.4561408529155
1315,19,1,83,32,82,52,6,0,1,2,65.59057349236106
1316,16,0,78,29,65,42,2,1,1,2,52.19097565846712
1317,18,0,95,39,97,41,1,0,1,3,58.89006676939584
1318,16,1,86,11,51,55,5,0,1,3,63.3402779918547
1319,17,1,91,36,53,69,4,0,0,3,67.18937093187668
1320,16,0,73,7,64,77,3,0,1,3,56.5654188239542
1321,16,1,77,26,47,45,2,0,1,2,45.50584909540058
1322,17,1,87,12,82,84,10,1,1,1,72.38215774248731
1323,19,0,88,21,43,46,2,1,0,2,51.28947546732974
1324,19,1,75,31,67,44,4,0,1,2,52.9811397611538
1325,16,1,94,37,46,95,2,0,0,2,67.51865963297674
1326,17,0,90,21,49,46,4,1,0,2,44.50344414577384
1327,17,1,63,16,90,73,3,1,1,3,57.05103089845653
1328,18,1,96,31,96,71,9,0,0,1,80.10456051441663
1329,19,0,76,12,97,88,7,1,1,2,78.13906105402268
1330,15,1,98,27,75,52,3,0,0,2,57.78837971866132
1331,19,0,85,33,41,69,8,0,0,1,57.870833802264094
1332,19,1,98,24,65,64,9,0,1,3,74.02361131037088
1333,18,1,100,20,92,60,7,0,0,2,72.57971782677132
1334,15,0,63,21,89,99,6,1,1,3,62.88988209592691
1335,18,0,89,20,53,98,4,1,0,2,58.98920243177752
1336,15,1,89,23,97,60,5,1,1,2,65.51562048964867
1337,16,0,81,12,55,67,8,0,1,1,61.98126306174144
1338,15,0,70,33,93,87,3,1,1,1,75.896425645468
1339,18,1,61,40,82,97,2,0,1,3,61.49430333663356
1340,19,1,71,30,81,59,3,0,0,2,61.89388563459475
1341,15,1,89,35,56,73,7,1,1,3,59.39574601083554
1342,15,0,95,16,85,44,8,0,1,1,68.75480443862526
1343,17,0,77,21,61,57,1,0,1,1,58.93292423066787
1344,19,0,85,19,43,99,7,0,1,1,69.60852358326966
1345,16,0,66,13,58,78,9,1,0,1,60.359177046132366
1346,18,1,60,16,41,82,3,0,1,1,57.56268077500284
1347,16,0,85,36,78,96,3,1,0,3,74.29440915651836
1348,19,1,82,29,48,96,8,0,1,3,72.66797303367757
1349,15,0,85,22,99,50,4,1,1,1,58.8613352995527
1350,15,1,65,19,58,93,8,0,1,2,68.71884953363916
1351,19,1,65,36,55,56,5,1,1,2,52.52641922825966
1352,15,1,67,10,93,87,3,1,1,2,65.157210423145
1353,15,0,83,39,64,84,4,0,1,2,68.59269569911316
1354,15,1,81,38,87,61,4,0,0,2,71.92058272952454
1355,18,1,78,9,57,76,8,0,0,1,60.81997039752381
1356,18,0,96,22,62,59,6,0,1,3,63.80326635668609
1357,17,1,77,20,92,87,7,1,1,1,77.89156618450569
1358,16,0,90,12,60,99,9,0,1,2,73.9698121422323
1359,19,0,96,29,50,93,6,1,0,2,71.94236927155592
1360,19,1,89,36,78,93,3,0,1,3,70.7663430924241
1361,19,1,92,30,80,87,3,1,0,1,70.43177080592486
1362,17,0,69,26,43,87,3,1,0,3,60.654787860479054
1363,18,1,96,35,64,85,10,1,0,2,89.22956200100414
1364,17,0,71,14,71,45,2,0,0,2,40.60749405725881
1365,19,0,89,16,69,73,1,0,0,3,52.67490535843268
1366,16,0,86,32,84,53,10,1,1,2,72.24261898267201
1367,15,1,98,10,98,87,1,1,0,1,69.59821881783759
1368,18,0,68,24,65,62,4,1,0,2,55.211740546074665
1369,18,1,80,9,96,59,3,1,1,2,57.483607135659646
1370,17,1,71,27,100,52,5,1,1,1,57.48821247839328
1371,18,1,88,13,75,86,9,0,0,2,71.54617546433853
1372,19,1,92,33,90,83,8,1,1,3,84.43618309498943
1373,19,0,74,20,73,80,9,0,1,3,71.0653338814078
1374,17,1,61,26,48,71,5,0,1,2,58.677809489524506
